index,总数,总价,平米单价,小区,所在区,户型,楼层,面积,户型结构,建筑类型,朝向,建筑结构,装修情况,梯户比例,电梯与否,发布年,发布月,发布日
4777,170865.0,176.0,14914.0,8号公馆,温江,3室2厅1厨2卫,中楼层 (共8层),118.01㎡,平层,板塔结合,东,框架结构,精装,两梯两户,有,2022,4,10.0
4989,170868.0,133.0,18733.0,滨江东路226号,锦江,2室1厅1厨1卫,中楼层 (共7层),71㎡,平层,板楼,南,砖混结构,简装,一梯两户,无,2021,6,17.0
6048,170753.0,84.6,12994.0,润新花园一期,高新,2室1厅1厨1卫,中楼层 (共6层),65.11㎡,平层,板楼,西南,砖混结构,简装,一梯四户,无,2022,7,2.0
6300,170764.0,206.0,27020.0,蜀郡又一城,天府新区,2室2厅1厨1卫,低楼层 (共32层),76.24㎡,平层,塔楼,北,钢混结构,精装,三梯六户,有,2022,7,2.0
8153,170798.0,242.0,17056.0,名都苑,武侯,3室2厅1厨2卫,低楼层 (共6层),141.89㎡,错层,板塔结合,南,混合结构,精装,一梯两户,无,2022,5,27.0
9459,171098.0,117.0,15854.0,城北优品道,新都,3室1厅1厨1卫,中楼层 (共32层),73.8㎡,平层,塔楼,南,框架结构,精装,两梯六户,有,2022,7,1.0
9728,171098.0,130.0,15223.0,泰合新光华府,温江,2室1厅1厨1卫,低楼层 (共30层),85.4㎡,平层,板塔结合,西北,钢混结构,其他,两梯六户,有,2022,7,2.0
9732,171098.0,198.0,20962.0,戛纳湾金棕榈,天府新区,3室2厅1厨2卫,中楼层 (共32层),94.46㎡,平层,板塔结合,南,钢混结构,毛坯,两梯五户,有,2022,7,4.0
10525,171120.0,290.0,30040.0,朗基和今缘,高新,3室2厅1厨2卫,低楼层 (共32层),96.54㎡,平层,塔楼,北,框架结构,精装,两梯四户,有,2022,6,27.0
10595,171090.0,115.0,12522.0,汇融悉尼湾库吉岛二期,新都,2室2厅1厨2卫,中楼层 (共26层),91.84㎡,平层,板塔结合,西,框架结构,简装,两梯六户,有,2022,7,1.0
11039,171090.0,132.0,12223.0,山水四季城,龙泉驿,3室1厅1厨1卫,高楼层 (共33层),108㎡,平层,板塔结合,东南,钢混结构,其他,三梯六户,有,2022,6,27.0
6521,5521.0,195.0,25938.0,名著司南,高新,2室2厅1厨1卫,低楼层 (共32层),75.18㎡,暂无数据,板塔结合,西,钢混结构,简装,两梯五户,有,2022,7,5.0
6797,5524.0,308.0,20655.0,万科魅力之城二期,成华,3室1厅1厨2卫,中楼层 (共11层),149.12㎡,平层,板楼,南,钢混结构,精装,一梯三户,有,2022,7,4.0
7308,5527.0,492.0,19925.0,天鹅湖花园,高新,4室2厅1厨2卫,高楼层 (共32层),246.93㎡,暂无数据,板楼,南,钢混结构,其他,两梯三户,有,2022,7,3.0
7343,5529.0,280.0,29561.0,万科翡翠公园,天府新区,3室1厅1厨2卫,中楼层 (共35层),94.72㎡,暂无数据,板塔结合,西,框架结构,精装,四梯十九户,有,2022,7,3.0
8203,5534.0,202.0,17877.0,泰基花语廊,金牛,3室2厅1厨1卫,低楼层 (共11层),113㎡,暂无数据,板楼,东南,框架结构,精装,一梯三户,有,2022,7,2.0
8934,5541.0,42.0,5676.0,和裕印象,金堂,2室2厅1厨1卫,高楼层 (共26层),74㎡,暂无数据,塔楼,南,钢混结构,毛坯,两梯六户,有,2022,7,1.0
9053,171504.0,92.0,6373.0,武阳中路33号,新津,3室1厅1厨2卫,中楼层 (共7层),144.37㎡,平层,板塔结合,西,砖混结构,其他,一梯两户,无,2022,7,6.0
9063,171504.0,328.0,33334.0,万达华府,天府新区,3室2厅1厨2卫,低楼层 (共31层),98.4㎡,平层,板塔结合,北,钢混结构,其他,两梯五户,有,2022,7,6.0
10070,171515.0,195.0,22365.0,北辰美庐,成华,3室2厅1厨2卫,低楼层 (共18层),87.19㎡,暂无数据,板塔结合,东北,钢混结构,精装,两梯六户,有,2022,7,4.0
8641,5584.0,432.9,24605.0,棕榈长滩,温江,3室2厅1厨2卫,高楼层 (共32层),175.94㎡,平层,板楼,东,钢混结构,精装,两梯两户,有,2022,7,7.0
8784,5585.0,242.0,18613.0,首创万卷山,龙泉驿,4室2厅1厨2卫,低楼层 (共11层),130.02㎡,平层,板塔结合,南 北,钢混结构,精装,两梯两户,有,2022,7,7.0
8807,5586.0,106.0,11827.0,天悦龙栖台,龙泉驿,3室1厅1厨1卫,中楼层 (共33层),89.63㎡,平层,塔楼,东南,钢混结构,毛坯,三梯六户,有,2022,7,6.0
8929,5587.0,140.0,13861.0,四川电力建设二公司,成华,3室2厅1厨1卫,高楼层 (共7层),101.01㎡,平层,板楼,南,砖混结构,简装,一梯两户,暂无数据,2022,7,6.0
9295,5590.0,111.0,12848.0,派克公馆,郫都,2室1厅1厨1卫,中楼层 (共18层),86.4㎡,暂无数据,板塔结合,东南 西南,框架结构,其他,两梯三户,有,2022,7,6.0
10102,5606.0,75.0,11176.0,东原城,温江,2室2厅1厨1卫,高楼层 (共34层),67.11㎡,暂无数据,板塔结合,东南,钢混结构,其他,两梯六户,有,2022,7,4.0
10770,5609.0,145.0,18664.0,华宇阳光尚座,成华,3室2厅1厨1卫,中楼层 (共17层),77.69㎡,平层,塔楼,南,钢混结构,简装,两梯六户,有,2022,7,3.0
10093,5553.0,245.0,26123.0,中海右岸一期,双流,3室2厅1厨2卫,中楼层 (共26层),93.79㎡,暂无数据,塔楼,东,砖混结构,精装,两梯六户,有,2022,7,8.0
13035,172401.0,125.0,12462.0,山水四季城,龙泉驿,2室2厅1厨2卫,低楼层 (共11层),100.31㎡,平层,板塔结合,东南,框架结构,其他,一梯两户,有,2022,7,8.0
13306,172402.0,81.8,8954.0,恒大天府城邦,新津,3室2厅1厨1卫,低楼层 (共23层),91.36㎡,暂无数据,板塔结合,东南,混合结构,其他,两梯四户,有,2022,7,8.0
168,170777.0,167.0,18531.0,清溪雅筑,青羊,3室2厅1厨1卫,高楼层 (共18层),90.12㎡,平层,塔楼,西,钢混结构,精装,两梯六户,有,2022,6,7.0
410,170780.0,175.0,17604.0,洲际亚洲湾A区,温江,3室2厅1厨2卫,中楼层 (共32层),99.41㎡,平层,板塔结合,东南,钢混结构,精装,两梯五户,有,2022,6,23.0
490,170784.0,150.0,15850.0,中国西部文化城,温江,3室2厅1厨2卫,中楼层 (共17层),94.64㎡,平层,板塔结合,南,钢混结构,精装,两梯五户,有,2022,6,15.0
959,170791.0,379.0,31529.0,翡翠城三期,锦江,3室2厅1厨2卫,高楼层 (共33层),120.21㎡,平层,塔楼,南 西南,钢混结构,精装,三梯六户,有,2022,4,27.0
1470,170789.0,68.0,12742.0,光华杏林,青羊,1室1厅1厨1卫,中楼层 (共21层),53.37㎡,平层,塔楼,东,框架结构,简装,三梯四十二户,有,2022,6,15.0
1524,170791.0,130.0,14467.0,金牛花园,金牛,3室2厅1厨2卫,高楼层 (共17层),89.86㎡,平层,板楼,东南,钢混结构,精装,两梯四户,有,2022,6,13.0
1542,170791.0,160.0,17038.0,保利林语溪一期,成华,3室1厅1厨2卫,低楼层 (共27层),93.91㎡,平层,板塔结合,南 北,钢混结构,精装,两梯六户,有,2022,6,12.0
1568,170792.0,72.5,11237.0,肖家河东三巷1号,高新,2室2厅1厨1卫,中楼层 (共6层),64.52㎡,平层,板楼,南,砖混结构,简装,一梯两户,无,2022,6,15.0
1770,170793.0,117.0,15481.0,鼎犀名城,郫都,3室1厅1厨1卫,高楼层 (共23层),75.58㎡,平层,板塔结合,东,框架结构,精装,两梯六户,有,2022,6,20.0
2589,170785.0,210.0,23002.0,招商雍华府二期,成华,3室1厅1厨1卫,中楼层 (共19层),91.3㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,28.0
2592,170785.0,138.0,13798.0,北斗七星城,金牛,3室1厅1厨1卫,中楼层 (共27层),100.02㎡,平层,塔楼,南,框架结构,精装,两梯四户,有,2022,4,10.0
2645,170786.0,48.5,9340.0,红湖公园城,新都,1室1厅1厨1卫,中楼层 (共26层),51.93㎡,平层,板塔结合,东,框架结构,精装,两梯六户,有,2021,12,23.0
2874,170784.0,215.0,21751.0,鑫苑名家二期,锦江,3室1厅1厨1卫,高楼层 (共34层),98.85㎡,平层,板塔结合,东北,钢混结构,精装,两梯七户,有,2022,6,2.0
2986,170782.0,102.0,16323.0,鑫苑名家一期,锦江,2室1厅1厨1卫,低楼层 (共34层),62.49㎡,平层,板塔结合,西北,钢混结构,简装,两梯六户,有,2022,6,6.0
4336,170856.0,72.0,10614.0,交大花园武侯小区,武侯,2室2厅1厨1卫,中楼层 (共7层),67.84㎡,平层,板楼,西南 西北,混合结构,简装,一梯四户,无,2022,6,7.0
4563,170860.0,209.0,26290.0,英郡三期,高新,2室1厅1厨1卫,低楼层 (共33层),79.5㎡,平层,板塔结合,西南,钢混结构,简装,两梯六户,有,2022,6,24.0
4755,170864.0,118.0,13197.0,榕树岭,温江,3室2厅1厨1卫,中楼层 (共26层),89.42㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,1,8.0
6117,170753.0,203.0,24754.0,成华奥园广场二期,成华,3室2厅1厨2卫,中楼层 (共39层),82.01㎡,平层,板塔结合,南,钢混结构,简装,三梯八户,有,2022,6,30.0
6169,170753.0,159.0,17812.0,皇冠湖壹号,龙泉驿,3室2厅1厨1卫,低楼层 (共33层),89.27㎡,平层,塔楼,东南,钢混结构,毛坯,两梯六户,有,2022,6,7.0
6750,170775.0,181.0,22765.0,金地天府城,高新,2室1厅1厨1卫,低楼层 (共39层),79.51㎡,平层,塔楼,东南,钢混结构,简装,六梯八户,有,2022,6,23.0
7124,170784.0,175.0,18618.0,凯德卓锦万黛,龙泉驿,3室2厅1厨2卫,中楼层 (共39层),94㎡,平层,板塔结合,东南,钢混结构,简装,三梯六户,有,2022,4,6.0
8298,170804.0,142.0,16379.0,果壳里的城,龙泉驿,3室2厅1厨1卫,中楼层 (共30层),86.7㎡,平层,板塔结合,东南,钢混结构,简装,两梯四户,有,2022,1,15.0
8837,170808.0,89.0,10781.0,红运花园佳苑,武侯,2室1厅1厨1卫,中楼层 (共7层),82.56㎡,平层,板楼,东南,砖混结构,简装,一梯四户,无,2022,6,11.0
8859,170808.0,345.0,38063.0,礼顿山1号,高新,2室1厅1厨2卫,高楼层 (共32层),90.64㎡,平层,板塔结合,西,钢混结构,精装,三梯六户,有,2022,6,18.0
9409,171120.0,303.0,20202.0,艺锦湾一期,龙泉驿,4室2厅1厨2卫,低楼层 (共5层),149.99㎡,平层,板塔结合,南 北,钢混结构,精装,一梯两户,无,2022,6,30.0
9418,171120.0,525.0,38812.0,翡翠城二期,锦江,3室2厅1厨2卫,中楼层 (共5层),135.27㎡,平层,板楼,南,钢混结构,精装,一梯两户,无,2022,6,28.0
9492,171120.0,248.0,25268.0,宏达世纪锦城,天府新区,3室2厅1厨1卫,低楼层 (共39层),98.15㎡,平层,塔楼,东南 南,钢混结构,精装,三梯四户,有,2022,7,1.0
9944,171098.0,163.0,18087.0,清溪雅筑,青羊,3室2厅1厨1卫,中楼层 (共18层),90.12㎡,平层,塔楼,东 东南,钢混结构,精装,两梯六户,有,2022,6,30.0
10159,171120.0,50.0,10500.0,白莲小区二号院,成华,1室1厅1厨1卫,中楼层 (共6层),47.62㎡,平层,板塔结合,东南,钢混结构,简装,一梯三户,暂无数据,2022,6,27.0
10345,171120.0,200.0,16394.0,橙郡一期,高新西,3室2厅1厨2卫,中楼层 (共17层),122㎡,平层,板楼,东南,框架结构,其他,两梯四户,有,2022,6,30.0
10372,171120.0,139.0,12193.0,雅砻阳光花园,温江,3室2厅1厨2卫,中楼层 (共17层),114㎡,平层,塔楼,东南,钢混结构,毛坯,两梯五户,有,2022,6,30.0
10694,171120.0,66.8,11803.0,文华路12号,金牛,2室1厅1厨1卫,低楼层 (共6层),56.6㎡,平层,板楼,东南,砖混结构,精装,一梯三户,暂无数据,2022,6,30.0
10743,171120.0,112.0,9334.0,天山名苑,新津,3室1厅1厨2卫,低楼层 (共11层),120㎡,平层,板楼,南,钢混结构,其他,两梯四户,有,2022,6,27.0
10902,171120.0,150.0,16667.0,保利紫荆花语,新都,3室1厅1厨2卫,高楼层 (共33层),90㎡,平层,板塔结合,东北,钢混结构,精装,两梯四户,有,2022,6,28.0
11249,171120.0,84.0,7851.0,福音巷27号,新都,3室1厅1厨1卫,中楼层 (共6层),107㎡,平层,板楼,南,未知结构,其他,一梯两户,暂无数据,2022,6,28.0
11347,171120.0,195.0,18905.0,炜岸城一期,龙泉驿,3室2厅1厨2卫,高楼层 (共33层),103.15㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,7,2.0
11464,171120.0,183.0,18560.0,东原晴天见,龙泉驿,3室2厅1厨1卫,高楼层 (共34层),98.6㎡,暂无数据,板塔结合,北 南,钢混结构,简装,三梯五户,有,2022,6,28.0
11731,171120.0,98.8,8611.0,兴城丽景,温江,3室2厅1厨2卫,中楼层 (共6层),114.74㎡,暂无数据,板楼,南,钢混结构,简装,一梯两户,暂无数据,2022,7,4.0
11822,171120.0,40.0,8365.0,建发天府鹭洲,高新,1室0厅0厨1卫,高楼层 (共29层),47.82㎡,平层,塔楼,东北,钢混结构,其他,四梯二十四户,有,2022,6,29.0
6156,5521.0,60.0,10753.0,香榭国际三期,高新,1室2厅1厨1卫,中楼层 (共33层),55.8㎡,暂无数据,板塔结合,东南,钢混结构,精装,四梯十九户,有,2022,7,5.0
6355,5520.0,85.0,12352.0,大发百度城,锦江,1室1厅1厨1卫,低楼层 (共12层),68.82㎡,平层,板楼,东南,框架结构,简装,三梯三十八户,有,2022,7,5.0
6635,5522.0,108.0,8566.0,中冶堰景,都江堰,3室2厅1厨2卫,低楼层 (共11层),126.08㎡,暂无数据,板楼,南 北,砖混结构,其他,一梯两户,有,2022,7,4.0
6723,5523.0,148.0,12668.0,交大卡布里城,郫都,3室2厅1厨2卫,低楼层 (共25层),116.83㎡,暂无数据,板塔结合,西南,钢混结构,精装,两梯四户,有,2022,7,4.0
7096,5524.0,129.0,15905.0,傲城,郫都,3室2厅1厨1卫,中楼层 (共31层),81.11㎡,暂无数据,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,7,3.0
7153,5525.0,185.0,24608.0,远大中央公园,天府新区,2室1厅1厨1卫,低楼层 (共32层),75.18㎡,平层,塔楼,西,框架结构,精装,三梯六户,有,2022,7,3.0
7215,5525.0,240.0,17367.0,龙湖听蓝湾二期,新都,4室1厅1厨2卫,中楼层 (共11层),138.2㎡,暂无数据,板塔结合,东南,框架结构,其他,两梯两户,有,2022,7,3.0
7474,5532.0,218.0,25684.0,锐力领峰,高新,2室1厅1厨1卫,中楼层 (共33层),84.88㎡,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,2022,7,3.0
7804,5533.0,258.0,29022.0,逸都国际,高新,2室2厅1厨1卫,中楼层 (共18层),88.9㎡,暂无数据,板塔结合,西,钢混结构,简装,两梯六户,有,2022,7,3.0
7851,5534.0,172.0,19484.0,中华名园二期,武侯,3室2厅1厨1卫,低楼层 (共16层),88.28㎡,平层,板楼,东南,钢混结构,其他,两梯四户,有,2022,7,2.0
8652,5536.0,140.0,16892.0,蓝光富丽花城,成华,3室1厅1厨1卫,高楼层 (共18层),82.88㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,7,1.0
8759,5536.0,123.0,22458.0,鹭岛国际一二期,武侯,1室1厅1厨1卫,高楼层 (共11层),54.77㎡,平层,塔楼,南,框架结构,精装,两梯十一户,有,2022,7,1.0
8870,5539.0,173.0,20294.0,和贵时代巢,高新,3室1厅1厨1卫,高楼层 (共19层),85.25㎡,平层,板塔结合,南,框架结构,其他,一梯七户,无,2022,7,1.0
8968,171498.0,480.0,32097.0,时代晶科名苑,高新,3室2厅1厨2卫,低楼层 (共20层),149.55㎡,暂无数据,板塔结合,南,钢混结构,其他,两梯五户,有,2022,7,6.0
9161,5589.0,188.0,13171.0,昂世半山观邸,龙泉驿,4室2厅1厨2卫,低楼层 (共6层),142.74㎡,平层,板楼,南,钢混结构,精装,一梯四户,有,2022,7,6.0
9213,5589.0,95.0,13898.0,大石东路右三巷5号,青羊,2室1厅1厨1卫,中楼层 (共6层),68.36㎡,平层,板楼,西南,砖混结构,毛坯,一梯两户,无,2022,7,6.0
9423,5591.0,98.0,10765.0,交大万嘉樟菊园,郫都,2室1厅1厨1卫,中楼层 (共26层),91.04㎡,平层,板塔结合,南 北,钢混结构,精装,两梯四户,有,2022,7,5.0
10605,5608.0,230.0,26181.0,华侨城纯水岸二期,金牛,3室2厅1厨1卫,高楼层 (共33层),87.85㎡,平层,板楼,南,框架结构,精装,三梯六户,有,2022,7,3.0
10822,5609.0,180.0,17308.0,上锦雅筑,武侯,3室2厅1厨1卫,低楼层 (共18层),104㎡,暂无数据,板塔结合,南 北,框架结构,精装,两梯六户,有,2022,7,3.0
11341,5608.0,170.0,21987.0,招商雍华府二期,成华,2室1厅1厨1卫,中楼层 (共20层),77.32㎡,平层,板塔结合,东北,钢混结构,简装,两梯六户,有,2022,7,3.0
11508,172170.0,208.0,17550.0,葛洲坝紫郡蘭园,双流,4室2厅1厨2卫,低楼层 (共16层),118.52㎡,平层,板楼,南,钢混结构,毛坯,两梯六户,有,2022,7,8.0
10219,5554.0,80.0,15638.0,合雅苑,武侯,2室1厅1厨1卫,高楼层 (共7层),51.16㎡,暂无数据,板楼,北,混合结构,简装,一梯三户,无,2022,7,8.0
11670,5556.0,150.0,7738.0,温江一地,温江,4室2厅1厨3卫,低楼层 (共15层),193.86㎡,平层,板楼,东南,混合结构,毛坯,两梯三户,有,2022,7,5.0
11822,5556.0,140.0,16901.0,温资金港华府,双流,2室2厅1厨1卫,高楼层 (共15层),82.84㎡,平层,塔楼,西南,框架结构,精装,两梯五户,有,2022,7,5.0
14170,172405.0,162.0,15853.0,彩叠园二期,温江,3室2厅1厨2卫,中楼层 (共18层),102.19㎡,平层,板塔结合,南,框架结构,精装,两梯四户,有,2022,7,6.0
215,170778.0,82.0,12008.0,华宇天府花城,郫都,2室1厅2厨1卫,低楼层 (共31层),68.29㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,25.0
295,170783.0,128.0,17729.0,东洪广厦,锦江,2室1厅1厨1卫,高楼层 (共33层),72.2㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,26.0
358,170781.0,263.0,21348.0,比华利国际城一期,锦江,3室2厅1厨2卫,中楼层 (共32层),123.2㎡,平层,塔楼,南,钢混结构,精装,两梯五户,有,2022,6,28.0
744,170790.0,62.0,6912.0,置信逸都C区,郫都,3室1厅1厨1卫,中楼层 (共27层),89.71㎡,平层,板塔结合,东南,钢混结构,毛坯,三梯七户,有,2022,6,8.0
897,170789.0,289.0,24179.0,戛纳湾金棕榈,天府新区,3室2厅1厨2卫,高楼层 (共32层),119.53㎡,平层,板塔结合,南,框架结构,精装,两梯五户,有,2022,6,19.0
906,170789.0,166.0,28217.0,万科海悦汇城西区,天府新区,2室1厅1厨1卫,高楼层 (共35层),58.83㎡,平层,塔楼,东,钢混结构,精装,四梯八户,有,2022,6,28.0
1116,170791.0,199.5,22067.0,中铁骑士府邸,双流,3室2厅1厨2卫,中楼层 (共32层),90.41㎡,平层,板塔结合,东南,钢混结构,毛坯,三梯八户,有,2021,11,12.0
1226,170790.0,305.0,26515.0,博瑞都市花园,青羊,3室1厅1厨2卫,高楼层 (共6层),115.03㎡,平层,板楼,南,框架结构,精装,一梯两户,无,2022,5,21.0
1377,170789.0,51.0,5974.0,大庆蜀苑,温江,2室2厅1厨1卫,低楼层 (共6层),85.38㎡,平层,板楼,南,砖混结构,简装,一梯四户,无,2022,6,3.0
1507,170791.0,197.0,17864.0,洲际银海湾,温江,3室2厅1厨2卫,低楼层 (共39层),110.28㎡,平层,板塔结合,东 西,钢混结构,精装,三梯五户,有,2022,6,14.0
1791,170793.0,74.0,10346.0,宇众悦城,郫都,3室2厅1厨1卫,高楼层 (共26层),71.53㎡,平层,板塔结合,西北,钢混结构,简装,三梯八户,有,2022,5,25.0
2154,170792.0,149.0,17180.0,北京城建龙樾湾,双流,3室2厅1厨1卫,中楼层 (共34层),86.73㎡,平层,板塔结合,东南,钢混结构,精装,三梯六户,有,2022,5,11.0
2186,170788.0,228.0,22149.0,洛森堡,天府新区,3室2厅1厨2卫,低楼层 (共34层),102.94㎡,平层,塔楼,东南,框架结构,精装,两梯六户,有,2022,5,17.0
2351,170786.0,193.0,15631.0,金河谷五期,温江,4室2厅1厨2卫,高楼层 (共9层),123.48㎡,平层,板楼,东南,钢混结构,简装,一梯一户,暂无数据,2021,3,16.0
2354,170786.0,227.0,26062.0,双玺,青羊,3室1厅1厨1卫,高楼层 (共18层),87.1㎡,平层,板塔结合,东,框架结构,简装,两梯五户,有,2022,4,30.0
2413,170784.0,70.0,5817.0,纯阳雅庭,新津,3室2厅1厨2卫,低楼层 (共6层),120.34㎡,平层,塔楼,东南,混合结构,简装,一梯两户,无,2021,10,24.0
2577,170785.0,136.0,17262.0,东新街3号,锦江,3室1厅1厨1卫,中楼层 (共8层),78.79㎡,平层,板楼,东北,混合结构,简装,一梯两户,暂无数据,2022,2,20.0
2946,170784.0,168.0,20940.0,南阳盛世,天府新区,2室2厅1厨1卫,高楼层 (共31层),80.23㎡,平层,板塔结合,东南,钢混结构,精装,三梯六户,有,2022,6,8.0
4292,170855.0,109.0,18803.0,国嘉新视界,锦江,2室1厅1厨1卫,中楼层 (共32层),57.97㎡,平层,塔楼,东,框架结构,精装,两梯七户,有,2022,6,3.0
9254,171120.0,86.0,11248.0,五彩城,郫都,2室1厅1厨1卫,中楼层 (共32层),76.46㎡,平层,塔楼,西南,钢混结构,简装,两梯六户,有,2022,6,30.0
9915,171098.0,1230.0,64853.0,中海九号公馆,高新,4室2厅1厨3卫,高楼层 (共31层),189.66㎡,平层,板楼,南,钢混结构,精装,两梯两户,有,2022,7,1.0
9962,171098.0,230.0,19288.0,天空城,成华,3室2厅1厨2卫,中楼层 (共32层),119.25㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,29.0
10064,171098.0,40.0,11078.0,抚林巷8号,金牛,1室1厅1厨1卫,中楼层 (共6层),36.11㎡,平层,板楼,东南,砖混结构,简装,一梯三户,有,2022,7,3.0
10776,171090.0,230.0,18776.0,隆基泰和铂悦山,龙泉驿,4室2厅1厨2卫,中楼层 (共33层),122.5㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,29.0
10999,171120.0,236.0,26871.0,鹭岛国际四期,武侯,2室2厅1厨1卫,高楼层 (共18层),87.83㎡,平层,塔楼,东,钢混结构,精装,两梯六户,有,2022,6,30.0
11068,171090.0,77.0,9448.0,丽阳雅筑,龙泉驿,2室2厅1厨1卫,中楼层 (共6层),81.5㎡,平层,板楼,南,砖混结构,其他,一梯两户,无,2022,7,2.0
11110,171098.0,155.0,17614.0,欧洲印象,双流,2室1厅1厨2卫,中楼层 (共23层),88㎡,平层,板塔结合,南,钢混结构,其他,两梯六户,有,2022,7,1.0
11633,171090.0,290.0,32643.0,成都棕榈泉国际中心,高新,2室1厅1厨2卫,中楼层 (共36层),88.84㎡,暂无数据,板塔结合,东南,框架结构,精装,三梯六户,有,2022,6,30.0
11671,171120.0,148.0,11684.0,华路街53号,高新,3室2厅1厨2卫,高楼层 (共6层),126.67㎡,平层,塔楼,南,未知结构,简装,一梯一户,暂无数据,2022,7,1.0
11701,171098.0,170.0,15521.0,开元国际,新都,4室2厅1厨2卫,高楼层 (共18层),109.53㎡,暂无数据,板塔结合,东南 南,钢混结构,精装,两梯四户,有,2022,6,29.0
6110,5521.0,60.0,6258.0,华尔兹广场(金堂),金堂,3室2厅1厨1卫,低楼层 (共25层),95.88㎡,平层,板楼,东南 西南,钢混结构,毛坯,一梯六户,有,2022,7,5.0
7000,5524.0,128.0,14669.0,曼哈顿一期,武侯,2室2厅1厨2卫,中楼层 (共15层),87.26㎡,跃层,板塔结合,南,框架结构,简装,四梯三十六户,有,2022,7,4.0
7033,5524.0,118.0,14937.0,四季康城,龙泉驿,3室1厅1厨1卫,中楼层 (共18层),79㎡,暂无数据,板塔结合,东南,钢混结构,其他,两梯五户,有,2022,7,4.0
